,principal component 1,principal component 2
101,-0.7097196578380589,1.0028015121270926
102,-1.2746406763796145,1.636844318214
103,4.216734163060426,-0.8370225611155879
104,2.1188819202300873,1.9666330196239086
105,-1.1923514559495878,4.410774855004379
106,-3.6679552040197687,-0.43391774089648616
107,-1.0512564259589374,0.1983730899413166
108,-0.34541885488909524,4.550952961037485
109,-2.379677518418421,-1.5323336221280284
110,1.4446282328410416,0.17047795844115768
111,-3.055171837830665,-1.9572979778894495
112,3.396206301473456,-1.1187363855676957
113,-1.8137288575383517,-4.205477668055412
114,5.095544939438384,-1.6533686922414
115,-2.536699103717749,-0.8475087984488767
116,-1.6917276566094694,1.2584485728459547
117,-2.3859257903168203,-1.047764839823263
118,-2.7322344131113883,0.7671452451587217
119,-3.6557107189018176,-1.3701237521636118
120,-0.9267714387224253,0.7291554567070556
121,-2.0677504296080866,-0.3779655795006841
122,-0.36142688470951995,0.5831638541119128
123,2.2280451529932255,-0.5620883346799077
124,-4.057428793342429,-2.2471512371953595
125,3.80948151504149,-0.6598098991972704
126,2.0300570732996546,-0.8482272335078747
127,-4.339769513941064,-0.6750185924918538
128,-2.480117201870706,-1.3491328103527458
129,4.51258503281994,-1.5976475695108163
130,-1.2355572224125349,-1.5328640771016067
131,-1.471573330572194,0.46407599966122826
132,-3.4656722353112315,-2.5094681910336343
133,-1.1339823838750254,0.16406429071769812
134,2.9785716860637033,-1.0086368087703088
135,-1.780919355040552,-3.0121001228925937
136,2.382847344164781,-1.470422145187567
137,2.285447096211972,4.403394244551401
138,-2.3330865272423686,-1.4059745167950572
139,4.838078612233379,-0.41702571637768526
140,-1.0990950647231144,5.633760734061666
141,-3.229895513451207,-1.5050614353010923
142,0.778431946425611,2.2960554971747635
143,-0.2865142556588692,3.785275286056927
144,-0.6758028686516347,0.8243153181111603
145,2.6814361642372813,-0.9459729134289453
146,-0.40746263618939704,1.4740648552652822
147,0.15411893929906234,3.955726263649059
148,-2.871485036484579,-1.8640675045811028
149,-2.8161424410622113,-0.6201118405635118
150,2.3213554414340694,-1.845109171748589
151,2.6969502300170896,-0.161738218607091
152,3.846285892314012,-0.960280224350277
153,2.8574122828692707,0.5643781524380747
154,-2.7985569311650953,0.9900115340206427
155,2.351744833204133,-2.7089871687390326
156,1.4926553530774909,-0.7590848788572048
157,3.512543248400769,1.3292424243416483
158,-2.213781925690325,3.2814530297419306
159,-2.7146200835330085,0.8521990135627782
160,-2.756567468701282,-2.228510608955278
161,2.9734440966409434,-2.326050515368016
162,-1.845413312934265,1.9340929644593765
163,1.154133563848534,1.7811139380805436
164,-2.3872699046095325,-0.3475537965359981
165,-0.589695965752444,3.430637244305076
166,3.747753641639057,-1.5449076962253585
167,-1.5142856265501454,-1.027939494695057
168,-1.297933958441901,-0.08814012181947936
169,0.7857103312639246,1.9586973016053557
170,-3.8307590101203837,0.1291628254707219
171,-3.499907758083839,-0.9767802297050535
172,0.7012434078855351,4.2332124089953505
173,3.540954474405833,-1.5890444434752162
174,-0.5525809595963328,3.745950702188384
175,2.7949528668959456,-1.3981432838202832
176,-2.429847610240525,0.246494898385226
177,-1.5474449561707297,0.38980515821461836
178,-3.8934252758980628,0.3480815710238932
179,0.013522698397777741,-1.1441365225787625
180,3.3252370966841136,-1.8971232271205736
181,-3.00661594166866,-0.2860841154642695
182,4.3543280496922785,3.7399840109553977
183,-2.865939211413391,-1.2340016405502405
184,-1.0465639320645532,0.32717030044246764
185,3.8221261405369034,-2.5288513667453576
186,-3.375597296845534,2.338066462658878
187,-2.957329699609046,-1.2414329887997426
188,3.3549163602562344,-1.4467645441147545
189,-1.5070023408906505,1.1203087643092324
190,2.219353898419944,1.3809772419961606
191,-3.5492363393434117,-0.6498187607913897
192,2.421784211714523,-0.9158404737454663
193,1.555671725433843,-1.9514591486932327
194,-0.10727859146247325,2.2022675457000873
195,-2.8704544292511867,-2.0861208670105076
196,2.1633359454916863,4.077763434288793
197,2.628148186258617,1.5949404014873643
198,2.7273800711515888,-1.4972404321331332
199,2.4915946678942764,-0.7224988995284011
200,-2.207047898574008,0.5525066398999157
201,-1.6402787961288392,0.7547480732543325
202,0.09949015871580673,1.2403655987254207
203,6.382530434697754,-0.9804932155073732
204,-1.8098707959773268,-0.9603349010217015
205,-1.5800613512876664,-0.7554197966871848
206,1.633821022111462,1.6747156136085906
207,3.225099679020721,-2.1330484385717052
208,-2.0080705712507925,4.2150015703636035
209,0.22853448170846744,1.554122292681251
210,4.471443823351509,-1.243556763532482
211,0.9229657026418394,3.143907604061674
212,-3.2406789117317865,0.3698318057533925
213,3.9878861327952704,-2.061030097347617
214,6.323116882119983,0.15171711384470332
215,0.9581024314633529,-1.1677422914008502
216,3.334277034260951,-0.27504412018555524
217,-0.28711507112845575,3.7035891301749095
218,-2.7304188877559383,-0.9171088794994848
219,1.3956334089645752,3.5506023539671308
220,-3.8289145845906507,-0.8663727740721752
221,3.423055806862218,0.7578164532825814
222,4.130939423287159,-0.9430796742645244
223,3.8300033195356527,-0.7554319137405032
224,0.23443523024755278,-0.2447178072522174
225,3.9850478948010304,-1.274045197096475
226,1.6018570556266376,-1.7537017220727023
227,-2.4863302087676207,-0.3457174161714124
228,-0.6589212016535737,0.9394309038733506
229,-3.2000973462027535,1.6504367986471216
230,-4.1752652536574,-1.7042653501269933
231,-0.3874550315601819,1.1973131835360409
232,-5.096674496148317,-1.211559619373571
233,2.8411344039108553,2.440441155399275
234,2.029927315978812,-0.23060927776709012
235,-0.11598959957934943,2.1090664249471587
236,3.1586946742778417,1.0439621057137816
237,2.857402823096465,-0.44670190377563107
238,4.085336917281115,-1.8055832815229922
239,-3.1041290531067984,-2.0001184616208483
240,-1.0963838534176982,-0.8954361893912179
241,-2.35041131163305,-0.3013497337153991
242,3.995610492668437,-1.948501580624704
243,3.717062778121016,-0.2773242312581126
244,-1.9906997213863684,0.49136706512240225
245,-2.0426883181250544,-2.1223985872947453
246,-2.181846875492981,-1.8426490031122957
247,1.3127601248275498,1.8165279385430997
248,-1.6288813055655689,-1.3169338669382284
249,2.2851711154476977,-0.7370588754307952
250,-2.177967698427958,0.7022099999063472
251,-2.878408113385508,-2.654447185819527
252,-1.2222987105626484,4.404946645333439
253,-5.118954143966688,-0.5493193073637074
254,-1.3059432286530814,-0.07704603221697674
255,0.9510554025702685,-0.7286596429266753
256,6.140191223891197,-0.47218984115597107
257,-1.271310745295795,-1.4865195101987694
258,-2.73140895503992,-0.15185951819020202
259,-2.9654655189662136,0.682164114415693
260,-1.7208154501196966,-1.978631144148313
261,-1.6838710990705987,0.9215577000159206
262,-1.619429388355986,-0.304688892593621
263,-2.8536886583696144,-0.530130981382017
264,-0.9356346228937936,0.599797947079735
265,2.2727505351813093,0.8558404381441461
266,1.0159101910340307,1.8430979895488164
267,3.238026359706102,-2.4187330789218646
268,-3.8018447220478158,-1.7679343257500133
269,-2.8593337797019918,-0.2632479789478106
270,-2.6944711425768286,-1.708007891123808
271,2.8208850906586975,-1.7354237011795854
272,4.656856603370351,2.7768839443260007
273,-0.17465595813170604,1.7483077650301793
274,-0.2116121061729468,1.4490555490373014
275,-0.9972896477420284,4.508719238149569
276,4.295628180579364,-1.5102268005792399
277,-2.6392432029541437,-0.6900683269920547
278,-2.9437171239743125,-0.3044453063755152
279,-2.548696359866359,-1.6991829606560878
280,-1.3672035535531173,0.8191382019003219
281,-2.722790371796729,-1.0662189128949209
282,0.47518819174218235,4.016687428626513
283,-2.3330621556828604,-1.0680489827565502
284,-1.3986919268075102,-1.3794782576627762
285,-2.237787551987473,-0.25353202291897264
286,-3.7671600654381163,-0.43604405600982843
287,-2.271685897151834,-0.7949688983401885
288,-1.6975229847870659,0.5004454576037635
289,5.603301013787124,1.875263715938748
290,-1.61537371835371,-0.1334444502979311
291,-2.26237216449326,1.064879778585729
292,-2.1718782603622424,-2.9985258838913458
293,-1.6823691481978373,-2.031581838025273
294,-0.4498924504350943,4.549089172733574
295,-0.10805474141951711,2.796486959166776
296,0.6376590018583826,2.1463032369900197
297,-3.60929637943565,0.8988665685265318
298,-2.737890203425736,-1.0666968667339787
299,-0.5128415910579538,3.442776389588401
300,3.8874586061082796,-0.43975614808723773
301,-2.943874940512027,-0.05856527405132751
302,2.557981733128023,-0.5826686791884131
303,-2.2265736730799093,0.38776519150180383
304,-0.5384950453620164,-2.3890069769044437
305,-2.1070716461758554,-1.270979262189408
306,1.9575074998450879,-2.979926486651287
307,1.8285489189750483,-2.424546469636548
308,2.573921370812745,1.5361653579554004
309,0.036328040267063044,4.9493743314956165
310,2.7473500880205375,3.136356103766026
311,-1.8500955833758719,4.598219398911822
312,3.3317594833803947,-2.324754095050384
313,-3.2286724478767037,-2.7404124250317627
314,2.4789724102133763,0.0505523504122468
315,2.7827647226529533,-0.6663538478188544
316,-3.0323184779413443,-0.38009694354408985
317,-1.6993151043638948,0.6399677350904748
318,3.1992535953820402,-0.8942398702071034
319,2.4975768366709032,-2.2310524390889563
320,1.4169082679711147,2.6285187223445234
321,-2.3752115147759882,-1.9838016600543815
322,3.1760031698714397,-0.08744134762453654
323,-2.5958469657453227,0.9207101339421409
324,-1.2016805111740299,-2.6378207986408606
325,-1.5654740117103405,0.9036587090872746
326,-1.2043052678907271,-4.260180505767374
327,3.086383230619585,-2.328478155245205
328,-3.295866067301487,-1.6409030147165071
329,-1.994524046958911,-1.4786512703530856
330,-3.023706431875349,-0.15148212752148
331,-3.270869553766112,-1.9990784882782884
332,-1.5523969133616093,0.6233829508221409
333,-1.6620347510309497,0.25132716853179643
334,-0.07605168478204105,1.044190454035284
335,-1.4858623338984445,-1.2634828686162867
336,-0.539731347307331,0.18711266874177887
337,3.151270446083201,-0.3198523144386758
338,4.202259064205062,-1.138511265832319
339,-1.919062717068133,1.5612214972864666
340,1.859746033292249,-1.1196403025177317
341,4.589806654181325,-0.05769139477357867
342,1.3990411307479433,-1.8116208379662568
343,-2.795392055447427,-0.11685824078086306
344,2.466430730663346,-1.1811705354872202
345,2.9431068525866237,-1.2690842763294083
346,-1.595890023617583,-0.8398411139221434
347,3.14740731572058,-1.755725740480739
348,-2.3763661822506856,0.9792494923475904
349,0.46050460524196263,5.063836201477135
350,-1.6143181344020134,1.419839493729814
351,0.3018486783243061,-0.07360399825383386
352,3.5071407615343713,-2.2121214431970047
353,4.572490501399664,-1.5645007240534627
354,1.4081922576514196,-3.8370652874097733
355,-2.0595161733575664,-2.082825543104275
356,-2.1712886858380123,-1.5716757478822352
357,4.114384912978101,-1.262250511064968
358,2.1491561474838132,-1.1811559414019415
359,-3.1069926693583083,-0.5931986709315382
360,2.1261318076638585,-1.7848627327418525
361,2.2170195429806547,-3.5946517694014504
362,1.8790466232612875,0.976820296199709
363,-1.0265863065764758,1.530697954512045
364,-0.4421301525323428,3.426756610766543
365,-1.633539239750008,-0.6753375651604104
366,1.8629592725282715,2.4075030340696664
367,1.2113799464335202,1.3850748123471366
368,2.3043465830420535,2.2551278125853624
369,-1.5844997683416366,1.3849340890775683
370,2.42259864620424,0.05446898919408159
371,-4.392847193849943,-0.08969795579151006
372,3.317570582026542,-0.5139490202755908
373,3.3677817221722823,3.508323221414665
374,1.6505976536173017,-2.474037071970191
375,-0.7642758641180186,3.6655934252359352
376,0.3644358114565081,-0.7341792334640374
377,-3.33330777978769,0.2211030495874535
378,3.341623942420069,0.3756356639344395
379,-1.6026268250160827,0.2954729567239234
380,-2.611205276432347,-1.4009836415158454
381,0.6890038071668799,3.7919102239088227
382,3.831360152760914,-1.4548199256742826
383,-2.0510678145580963,-2.7226880664511177
384,-0.8576625313951005,-0.6718086022077281
385,4.965616173745985,-0.0866940019746163
386,2.8690348028940234,-1.429684989142609
387,1.541285839315499,-0.38129420766922895
388,-1.1966126000748352,-2.319106769106649
389,0.004049265361482277,2.653733122542767
390,2.5392268747090787,-0.8756788328412807
391,2.668871039718438,-0.38410931163708967
392,3.1500255145397964,-0.4611577084263094
393,2.763722825173928,-1.7720764232618904
394,-1.1672250343306172,0.6908412964172639
395,0.16286888457684154,3.7151697105094987
396,-1.5740244452959329,-2.1753642725594076
397,-1.825745043264075,-2.142689499721067
398,2.651627947509517,-0.26617377144997717
399,-1.1108629764209368,0.1673590644977173
400,4.920524821423168,-2.309033144975999
401,-3.078632680376166,0.10377330169990544
402,3.743301616017083,-1.3780238101860545
403,-0.2910005275334435,0.26828882172679114
404,-5.863414985070828,-0.4460206180125567
405,1.3662855062702837,-0.4868295086674661
406,-1.1364019359955913,4.494409222537865
407,3.6347704153741724,0.02445373635772793
408,2.7064332068313584,-1.0530686796510078
409,-1.802074600275533,-2.2889587642837808
410,-4.672933793221219,-1.309272328418202
411,1.7634969433514551,-0.8973145799971405
412,-2.942894959418446,1.62756223843112
413,1.5308992675476616,-2.7085126518901177
414,1.9252346198104915,-2.144219602926682
415,-0.2843285586185376,0.28701259484322217
416,5.498516299289184,-2.6915144456482287
417,-1.927723330702928,0.533524694421703
418,2.0915102938936,-1.3101519260640253
419,1.0536007858340746,1.9842274479414626
420,-4.833642089945238,0.9385737355032112
421,-1.7555560381212618,-0.7176078371055926
422,2.3197422760145416,-0.9045420729359411
423,-1.2273074108871538,0.5880574622596187
424,-2.056427034211896,1.159160623573735
425,2.446041141513373,-0.40833914119788944
426,2.334162538344635,-0.0777631395168413
427,2.6149718637081008,-0.006822711951846006
428,2.3391566192680933,-1.703616625057816
429,2.9702816166167962,1.4212911103979444
430,-0.7732100543944307,1.1178720634929316
431,-0.47355232980544115,2.2139490071639756
432,-4.068757905489449,2.5922984369812476
433,1.9803604297124962,2.3557231291733696
434,-3.7376558839439755,0.9505353547678739
435,-2.320893866223455,-1.083019116966156
436,2.315993483995043,-0.7787227271738039
437,-1.3090310962165894,-0.16434777411600274
438,-0.7116823525816792,0.7781821432530935
439,-0.2722695207920527,2.1472784410437513
440,-1.294925063978528,1.132080000619002
441,2.958859196360129,-1.4633217150950226
442,3.7191652799775774,-1.2067146233490493
443,2.3214665441199687,-0.45690874072960214
444,4.2709745891324085,-0.6019386911698789
445,2.4733576450669665,2.239994853875186
446,-0.23092753505899705,3.1138809633065336
447,-0.22570024645428127,3.390612057031475
448,-2.0476555911948573,-0.5452800031120214
449,4.727785800096755,-0.3859458563063763
450,2.4861976949227826,-1.9271170056935498
451,-3.413252044423242,-0.6713416261381454
452,-1.1497218013848916,6.147439100093216
453,-2.0739079726505514,0.44439357643992117
454,1.3228430905908224,-1.657359985756914
455,-3.333447233649701,-1.3061672508461464
456,-1.3555904949622604,-1.587274181862902
457,0.300993240126425,-0.19677859810046583
458,1.1376617815515997,3.551195095941341
459,0.2865720958305296,1.9004012195903512
460,0.09971597677850125,2.3831998833419292
461,2.3902859059655466,-1.361112667855071
462,-2.801568237262095,-1.5446625155674285
463,1.7482347338777322,-1.1926488954492505
464,1.5490915823355504,-0.6795000275254592
465,-1.5821741935642468,0.13883320925795253
466,-2.162681186573376,-1.115357006374589
467,3.296430793718253,2.3356322386996746
468,2.566682792239607,0.0358835343253126
469,1.0640263530626994,3.0145380684109253
470,-0.549200875177309,2.7435193962885935
471,6.378912058004382,-1.2066921903011274
472,0.7948181690881704,2.206626946019312
473,-0.43995609676367703,4.262982462968202
474,-0.4477136059180961,-1.95142556720024
475,1.0360140508265023,-0.21960998832243483
476,-1.7176758932423644,-1.9326378706430298
477,-1.2169192661413644,1.2751611075731037
478,2.8516018806369616,-0.7441979053002572
479,-2.99967967217783,1.5421518675891988
480,-2.294802907138405,1.0194773732129006
481,2.6715308138183733,-1.1829102765243757
482,1.7259567801441706,1.6847496154930182
483,0.5595620066625226,0.948923207601866
484,-4.082751415071073,-0.019151536103927728
485,-4.254101896405878,-0.4483983042894952
486,-0.2581125105956961,1.429569439755196
487,-2.515417497249247,-0.9266831061378348
488,2.7423932577595593,-0.8110064622461493
489,2.831569592687944,2.210526580491501
490,5.033097237797708,-0.7302421134850687
491,2.1940347347990423,0.3346383461875498
492,4.421575387747041,-1.6315349816425009
493,2.973293811079943,-1.2360440557095762
494,3.2507634396172618,-1.2612243533459768
495,-2.7902129955635018,0.8494643218672078
496,3.4768765127569417,-1.889334115948578
497,2.2347709998010408,-0.6042853206415304
498,2.977919617737424,-0.898556725664959
499,-0.9753657524251389,-0.40083803641830307
500,-0.304845901428244,-2.0013038508134517
501,-0.16701028714336447,3.434973083582834
502,3.3049666494520924,0.5907713853392791
503,2.22192129341026,-2.298045786545343
504,1.6469940682630486,-0.005613323309195798
505,2.4723980686147033,-0.9327094746271396
506,2.7619338674573397,2.416682346659407
507,-2.756849255679124,1.57927079387734
508,-1.4720935340331276,-0.6152019398514684
509,-2.7204166929680618,0.9926644619337279
510,1.9961881659471854,0.24148501086913368
511,-3.471268187744301,-1.0302496657309923
512,3.5687418708257503,2.701327136800849
513,4.999893282176188,-2.148060338136434
514,2.4056964658748816,0.08158146330950596
515,2.525014238215795,0.8065094722007228
516,1.6249339419696482,-1.6936021199593772
517,-0.2890186657966081,5.257252515838591
518,-5.24995645109685,1.5421442380385348
519,2.3275428637362254,0.15836339177444386
520,1.6477426860079136,2.187347675881866
521,-1.4616202994332101,0.8518572519737753
522,3.0209562241962247,-0.39697712150776504
523,3.8543512285011037,1.8126723839791745
524,-1.799965691324193,-0.8908449937800523
525,3.6074757995131965,-1.1371385449470077
526,2.9822018984113514,-1.2416227376669777
527,0.9439306775900522,2.710877127698365
528,2.625279148393323,0.3441181706281631
529,-2.2915702028885927,-0.23585709483480818
530,-3.5307223735765487,-0.3245406578826451
531,2.2807489440405715,-1.1166781330918607
532,2.8920350943632984,-1.7499225159966976
533,0.9859493048200557,3.653969493695376
534,0.06144225284194686,1.099163941908469
535,-1.7169366860414306,1.7132864033412365
536,-3.3980977915857293,0.13875408178413598
537,1.8627367604458236,0.23320172330974695
538,-0.6177197784265335,5.324329399430344
539,1.8458727865649744,-1.301149546652083
540,-2.2344021829637053,1.527070152088433
541,1.1749575540953372,-1.676826460045849
542,-1.2124855787996416,0.43666303015808006
543,-3.6016479732049844,-0.2618699711324512
544,-3.2551993792005254,-0.41881694493473326
545,0.2738450101935048,-2.466558484120386
546,-2.0990104213478107,-1.2362277725392665
547,-2.857883578898433,-0.7694006159877093
548,-2.00160254118314,1.3833301613124966
549,-3.0482195977901676,-1.4157555215990045
550,0.0457084277079529,0.34900435209118114
551,-4.324938537490061,-0.6112336023578784
552,-2.5136694680777345,-2.1644913961941636
553,-0.32006994700625274,3.735967381005369
554,4.686428591687499,0.42076646574022514
555,3.725961825315932,0.6809937817032077
556,1.5457134243931887,-2.2430719270196953
557,0.6688565192530149,-1.2414464226161348
558,4.73975978700739,-0.961923931180063
559,0.8077957400350515,1.7968066364904638
560,-1.6132561059855883,-2.2588515309512043
561,-2.7707319459939206,-3.30291021318583
562,-3.579828554448194,-2.673671616571543
563,-3.8445364891786484,1.2392292608694404
564,-3.22885080237345,-0.2555429225019061
565,3.184715515385709,-0.29676659094412333
566,-0.7109123668968895,-2.12976164566708
567,3.457356548259119,-1.2699536687989776
568,-0.6270232550039518,4.766425053897782
569,2.9252985157758444,-0.8430875275937039
570,-2.301403662394435,2.243128319251715
571,1.7279044029676207,-0.4706743255445884
572,-1.022341821554574,0.1653344658582097
573,0.29794838483698105,0.004419175298476492
574,-1.7181617051159923,2.4669170461801198
575,-0.9542846534808166,3.9174062750266567
576,-3.660795440450696,-0.7354669049600729
577,2.0567202755876033,-0.3397040505791421
578,-2.5752422682406273,-0.6940859244542676
579,-2.2992454125386663,-1.4819679317260037
580,-2.6662391721368888,-2.6432022443154155
581,2.5757305648813564,-2.417266663877861
582,2.2243496881572677,-0.4979239916463594
583,1.8295060502992782,-0.9557955063061344
584,5.2758270743144875,-1.8333214592929972
585,1.92193906221952,-1.1520538156059452
586,3.2006293461991544,-0.9201944705798953
587,3.1254937692286813,-0.31866292048869915
588,3.1856369214693454,-0.41196539843076646
589,2.6944064263992966,-0.27551912413523155
590,-1.7509716824041544,-1.0542122709149186
591,1.0692351794479502,1.7576171716027233
592,-2.6662536862393704,1.2897620468076085
593,0.13868454983173154,-2.0859751919426945
594,-0.7790419176430217,0.5176014499609419
595,-2.7949471563556756,-0.646166546901036
596,1.6134832340910252,-0.7592426433368792
597,1.2241828354253657,-1.1760578785953353
598,-1.2479519911397658,-0.14791823324087494
599,-2.191252105223148,-2.598574472381424
600,2.3518492257750103,0.8316370924089642
601,-4.830044175437243,-1.75909862203403
602,3.7866908762211176,-1.5353490854347043
603,3.2441042495552703,0.07806932121351311
604,1.8854374210146205,-1.741318710773461
605,-0.9547524147555323,-0.5429739825143989
606,1.4178690654206259,1.1570527094972471
607,-3.216872998576171,-0.6510098243477503
608,-3.2491041976738555,-2.452069483887085
609,-2.173494889839132,-2.9854798147038792
610,1.428106543313317,-1.1510947333619619
611,-3.8704431184883905,1.6254068349828361
612,-2.3838114040770098,-0.8572380216251655
613,5.47953111137914,-2.3507003253097403
614,-0.4360033562926988,0.021965998655224493
615,1.8349320366518855,0.1699493777940104
616,-3.326741471507027,-0.717646403794317
617,-1.9346080835109085,-0.05730358873734206
618,0.6635837783677816,3.7844175911794005
619,-1.5602121481095648,-0.2667869700323175
620,0.5116542645143178,2.6922980316420926
621,-3.3853442143365067,-1.3306216470209167
622,-0.140047012522593,0.9066818834067027
623,-1.224029918802848,2.165615401050832
624,-1.821780318797076,-0.5486502213443225
625,-3.819392799715632,-0.7201363254790505
626,-2.8534948162912652,0.4281438350995661
627,2.061321532098427,-2.044908979350694
628,-0.7838084970761728,0.44920586177209915
629,4.209673034473387,-1.7257478292025277
630,-2.2550711033517232,-0.05648293428858237
631,-1.0786665122290509,1.0361238996530873
632,-4.643532060171837,-3.348436875797551
633,-2.793617204095713,-0.6867392690729929
634,3.22107411833827,0.19098972952055884
635,-3.043685077540531,-2.330357625086857
636,2.573804664044088,-1.9351307104061817
637,2.729276146138672,-1.9012971204131943
638,3.8246635227541304,-1.9300275886278198
639,3.6742164638059225,-1.5170678803278694
640,-2.755023916790849,-0.5696271252040931
641,2.9046022167754257,2.1898296021272885
642,-3.439653538503932,-1.2294829082319665
643,5.3496325556213575,-1.6635656044630076
644,-4.1289932599657,0.8893646428137016
645,-2.450381248028361,-1.2081883624723082
646,-2.865120778350741,-0.0716241757726816
647,2.6160239816953914,-2.679002143664565
648,3.4533749058809433,-1.7173850950828402
649,-2.1570611444221215,0.4424252522032497
650,-2.405635159096155,-2.4855508113413918
651,-4.051915571716679,1.0616510479999512
652,-2.4935901306782093,0.27548045749917904
653,-3.366048180152589,-4.3822505005191505
654,4.259539990266941,-0.08742000647875867
655,-1.1557917024038373,1.1568861292866428
656,-1.3790467629623235,0.9806072864075775
657,-0.36380329465637984,0.10112575825088041
658,2.8254051414613643,-1.2550690541912546
659,-3.6278106701871193,-0.1844703313524072
660,-0.4671031697966274,2.9093622650726814
661,-1.355349982758446,-0.34932236979262327
662,-2.1993456627593413,0.3720017097616684
663,1.7826002376298413,-0.620179721912444
664,-1.6596184988591005,-1.3989398304199154
665,-1.5226384756897329,4.491247671487141
666,-1.0286837777093745,0.9035245939031434
667,-3.475964977532216,-1.3293291997883583
668,-2.522580979709685,-1.1572613325298267
669,-1.4322925638292203,-1.377619967582603
670,0.09349986209180182,2.973396894501846
671,-2.1600342323457546,-1.474064092732114
672,-2.072900086525161,-0.03420314823695497
673,3.358848249969491,-0.7728250158195674
674,-3.2668328588485145,-0.46836155698913423
675,-2.5854278565476,-1.0774222482261822
676,4.696262308220253,-1.7116844806220215
677,4.9069185642025595,-0.6863815769899744
678,2.5518781003691497,-1.8537255406724957
679,0.32016906374380943,5.72876622093044
